country_id,series_id,year,value
ARG,GC.XPN.TOTL.GD.ZS,1993,14.2818561185834
ARG,GC.XPN.TOTL.GD.ZS,1994,14.9007924176507
ARG,GC.XPN.TOTL.GD.ZS,1995,15.5112306915719
ARG,GC.XPN.TOTL.GD.ZS,1996,15.1655476442657
ARG,GC.XPN.TOTL.GD.ZS,1997,15.0142218610321
ARG,GC.XPN.TOTL.GD.ZS,1998,15.0988005449104
ARG,GC.XPN.TOTL.GD.ZS,1999,16.7436856974566
ARG,GC.XPN.TOTL.GD.ZS,2000,16.8328883767368
ARG,GC.XPN.TOTL.GD.ZS,2001,16.9923529034125
ARG,GC.XPN.TOTL.GD.ZS,2002,19.6771706443151
ARG,GC.XPN.TOTL.GD.ZS,2003,19.8373029880995
ARG,GC.XPN.TOTL.GD.ZS,2004,16.8763416365527
ARG,GC.XPN.TOTL.GD.ZS,2005,17.1691841273695
ARG,GC.XPN.TOTL.GD.ZS,2006,17.19148247765408
ARG,GC.XPN.TOTL.GD.ZS,2007,17.212866384206706
ARG,GC.XPN.TOTL.GD.ZS,2008,17.233373347888573
ARG,GC.XPN.TOTL.GD.ZS,2009,17.25303933167009
ARG,GC.XPN.TOTL.GD.ZS,2010,17.271898823698983
ARG,GC.XPN.TOTL.GD.ZS,2011,17.28998489778199
ARG,GC.XPN.TOTL.GD.ZS,2012,17.307329271386276
ARG,GC.XPN.TOTL.GD.ZS,2013,17.323962361262183
ARG,GC.XPN.TOTL.GD.ZS,2014,24.5697808575806
ARG,GC.XPN.TOTL.GD.ZS,2015,25.0083932347048
ARG,GC.XPN.TOTL.GD.ZS,2016,26.1799164832469
ARG,GC.XPN.TOTL.GD.ZS,2017,24.2825320419979
ARG,GC.XPN.TOTL.GD.ZS,2018,22.6877806247463
ARG,GC.XPN.TOTL.GD.ZS,2019,22.036480926619
ARG,GC.XPN.TOTL.GD.ZS,2020,25.8539425343283
ARG,GC.XPN.TOTL.GD.ZS,2021,22.8656312880663
ARG,GC.XPN.TOTL.GD.ZS,2022,22.863948458368334
AUS,GC.XPN.TOTL.GD.ZS,1993,24.9685414251466
AUS,GC.XPN.TOTL.GD.ZS,1994,25.0918839915049
AUS,GC.XPN.TOTL.GD.ZS,1995,25.3876469306915
AUS,GC.XPN.TOTL.GD.ZS,1996,24.5651582067881
AUS,GC.XPN.TOTL.GD.ZS,1997,23.8071027688151
AUS,GC.XPN.TOTL.GD.ZS,1998,21.3278571671023
AUS,GC.XPN.TOTL.GD.ZS,1999,24.5184972995938
AUS,GC.XPN.TOTL.GD.ZS,2000,24.0475111755467
AUS,GC.XPN.TOTL.GD.ZS,2001,26.1969228854032
AUS,GC.XPN.TOTL.GD.ZS,2002,26.3711684924223
AUS,GC.XPN.TOTL.GD.ZS,2003,25.7176458276753
AUS,GC.XPN.TOTL.GD.ZS,2004,25.619485421829
AUS,GC.XPN.TOTL.GD.ZS,2005,25.5686400858015
AUS,GC.XPN.TOTL.GD.ZS,2006,24.9160079447074
AUS,GC.XPN.TOTL.GD.ZS,2007,24.463559144488
AUS,GC.XPN.TOTL.GD.ZS,2008,24.332380954804
AUS,GC.XPN.TOTL.GD.ZS,2009,26.4703340545692
AUS,GC.XPN.TOTL.GD.ZS,2010,26.7112315253559
AUS,GC.XPN.TOTL.GD.ZS,2011,25.9991694885022
AUS,GC.XPN.TOTL.GD.ZS,2012,26.130534017342
AUS,GC.XPN.TOTL.GD.ZS,2013,25.893427781878
AUS,GC.XPN.TOTL.GD.ZS,2014,26.2696602082951
AUS,GC.XPN.TOTL.GD.ZS,2015,26.7777158328225
AUS,GC.XPN.TOTL.GD.ZS,2016,26.990150452056
AUS,GC.XPN.TOTL.GD.ZS,2017,26.6160761598064
AUS,GC.XPN.TOTL.GD.ZS,2018,26.2209281816529
AUS,GC.XPN.TOTL.GD.ZS,2019,26.1859445097716
AUS,GC.XPN.TOTL.GD.ZS,2020,30.2886478256059
AUS,GC.XPN.TOTL.GD.ZS,2021,32.7188898005642
AUS,GC.XPN.TOTL.GD.ZS,2022,32.53359506963651
BOL,GC.XPN.TOTL.GD.ZS,1993,20.3773917815907
BOL,GC.XPN.TOTL.GD.ZS,1994,18.9761004512685
BOL,GC.XPN.TOTL.GD.ZS,1995,17.7068003466498
BOL,GC.XPN.TOTL.GD.ZS,1996,18.8322628754362
BOL,GC.XPN.TOTL.GD.ZS,1997,19.688854008682
BOL,GC.XPN.TOTL.GD.ZS,1998,19.6762972839685
BOL,GC.XPN.TOTL.GD.ZS,1999,20.5041202732739
BOL,GC.XPN.TOTL.GD.ZS,2000,20.5536490053406
BOL,GC.XPN.TOTL.GD.ZS,2001,24.2449169289855
BOL,GC.XPN.TOTL.GD.ZS,2002,28.7844354599794
BOL,GC.XPN.TOTL.GD.ZS,2003,28.2076378858982
BOL,GC.XPN.TOTL.GD.ZS,2004,27.2111987248072
BOL,GC.XPN.TOTL.GD.ZS,2005,25.9831530558235
BOL,GC.XPN.TOTL.GD.ZS,2006,23.9380392527656
BOL,GC.XPN.TOTL.GD.ZS,2007,21.8110433637866
BOL,GC.XPN.TOTL.GD.ZS,2008,20.56464573792147
BOL,GC.XPN.TOTL.GD.ZS,2009,20.26448191160413
BOL,GC.XPN.TOTL.GD.ZS,2010,19.999751993053163
BOL,GC.XPN.TOTL.GD.ZS,2011,19.766273060445517
BOL,GC.XPN.TOTL.GD.ZS,2012,19.56035597986019
BOL,GC.XPN.TOTL.GD.ZS,2013,19.378747114326963
BOL,GC.XPN.TOTL.GD.ZS,2014,19.218576914038017
BOL,GC.XPN.TOTL.GD.ZS,2015,19.07731457541113
BOL,GC.XPN.TOTL.GD.ZS,2016,18.95272805258516
BOL,GC.XPN.TOTL.GD.ZS,2017,18.84284878950102
BOL,GC.XPN.TOTL.GD.ZS,2018,18.745940615309664
BOL,GC.XPN.TOTL.GD.ZS,2019,18.660472311632464
BOL,GC.XPN.TOTL.GD.ZS,2020,18.585093418217
BOL,GC.XPN.TOTL.GD.ZS,2021,18.518612894700347
BOL,GC.XPN.TOTL.GD.ZS,2022,18.459980301320552
BRA,GC.XPN.TOTL.GD.ZS,1993,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,1994,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,1995,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,1996,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,1997,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,1998,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,1999,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2000,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2001,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2002,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2003,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2004,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2005,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2006,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2007,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2008,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2009,33.48017887607282
BRA,GC.XPN.TOTL.GD.ZS,2010,30.7014530840445
BRA,GC.XPN.TOTL.GD.ZS,2011,31.3064734506666
BRA,GC.XPN.TOTL.GD.ZS,2012,30.7940989613241
BRA,GC.XPN.TOTL.GD.ZS,2013,30.8363376486568
BRA,GC.XPN.TOTL.GD.ZS,2014,32.0693994463665
BRA,GC.XPN.TOTL.GD.ZS,2015,36.924419825549
BRA,GC.XPN.TOTL.GD.ZS,2016,36.4916011293298
BRA,GC.XPN.TOTL.GD.ZS,2017,36.2476538726346
BRA,GC.XPN.TOTL.GD.ZS,2018,35.453999893748
BRA,GC.XPN.TOTL.GD.ZS,2019,34.7874528376371
BRA,GC.XPN.TOTL.GD.ZS,2020,38.4811610303133
BRA,GC.XPN.TOTL.GD.ZS,2021,32.1990924357076
BRA,GC.XPN.TOTL.GD.ZS,2022,33.27424614721537
CAN,GC.XPN.TOTL.GD.ZS,1993,25.1350334722377
CAN,GC.XPN.TOTL.GD.ZS,1994,23.7490719368867
CAN,GC.XPN.TOTL.GD.ZS,1995,23.4303847545937
CAN,GC.XPN.TOTL.GD.ZS,1996,22.3451270826694
CAN,GC.XPN.TOTL.GD.ZS,1997,20.3710462622465
CAN,GC.XPN.TOTL.GD.ZS,1998,20.1743893660975
CAN,GC.XPN.TOTL.GD.ZS,1999,19.7560910273366
CAN,GC.XPN.TOTL.GD.ZS,2000,18.7745182688509
CAN,GC.XPN.TOTL.GD.ZS,2001,18.7110049059225
CAN,GC.XPN.TOTL.GD.ZS,2002,17.963084125068
CAN,GC.XPN.TOTL.GD.ZS,2003,18.0373335713637
CAN,GC.XPN.TOTL.GD.ZS,2004,17.2659172104417
CAN,GC.XPN.TOTL.GD.ZS,2005,17.8239879344923
CAN,GC.XPN.TOTL.GD.ZS,2006,17.0276912468077
CAN,GC.XPN.TOTL.GD.ZS,2007,16.9627803202211
CAN,GC.XPN.TOTL.GD.ZS,2008,17.0833534495245
CAN,GC.XPN.TOTL.GD.ZS,2009,18.85417104193
CAN,GC.XPN.TOTL.GD.ZS,2010,19.0847071449408
CAN,GC.XPN.TOTL.GD.ZS,2011,17.8502680006291
CAN,GC.XPN.TOTL.GD.ZS,2012,17.5175199279774
CAN,GC.XPN.TOTL.GD.ZS,2013,17.0848821579089
CAN,GC.XPN.TOTL.GD.ZS,2014,16.4020498301416
CAN,GC.XPN.TOTL.GD.ZS,2015,17.0597786823228
CAN,GC.XPN.TOTL.GD.ZS,2016,17.498604071126
CAN,GC.XPN.TOTL.GD.ZS,2017,17.6065954076372
CAN,GC.XPN.TOTL.GD.ZS,2018,17.5409004540917
CAN,GC.XPN.TOTL.GD.ZS,2019,18.1057096781026
CAN,GC.XPN.TOTL.GD.ZS,2020,28.7117009197255
CAN,GC.XPN.TOTL.GD.ZS,2021,22.7334199866274
CAN,GC.XPN.TOTL.GD.ZS,2022,18.6759703983923
CHL,GC.XPN.TOTL.GD.ZS,1993,16.5982582388316
CHL,GC.XPN.TOTL.GD.ZS,1994,15.9816395623987
CHL,GC.XPN.TOTL.GD.ZS,1995,15.1241569227677
CHL,GC.XPN.TOTL.GD.ZS,1996,15.7384446004602
CHL,GC.XPN.TOTL.GD.ZS,1997,15.864974471906
CHL,GC.XPN.TOTL.GD.ZS,1998,17.2263941664218
CHL,GC.XPN.TOTL.GD.ZS,1999,18.7140038461769
CHL,GC.XPN.TOTL.GD.ZS,2000,20.1386805049182
CHL,GC.XPN.TOTL.GD.ZS,2001,20.0571230559933
CHL,GC.XPN.TOTL.GD.ZS,2002,20.0926250802076
CHL,GC.XPN.TOTL.GD.ZS,2003,19.3366626993026
CHL,GC.XPN.TOTL.GD.ZS,2004,18.2083109080648
CHL,GC.XPN.TOTL.GD.ZS,2005,17.2109749859784
CHL,GC.XPN.TOTL.GD.ZS,2006,15.8867269551126
CHL,GC.XPN.TOTL.GD.ZS,2007,16.0414047722644
CHL,GC.XPN.TOTL.GD.ZS,2008,18.4111324189756
CHL,GC.XPN.TOTL.GD.ZS,2009,21.3114681707184
CHL,GC.XPN.TOTL.GD.ZS,2010,20.2081834494716
CHL,GC.XPN.TOTL.GD.ZS,2011,19.4945095729622
CHL,GC.XPN.TOTL.GD.ZS,2012,19.9248545225746
CHL,GC.XPN.TOTL.GD.ZS,2013,20.1963012042744
CHL,GC.XPN.TOTL.GD.ZS,2014,20.6752522601778
CHL,GC.XPN.TOTL.GD.ZS,2015,21.6348148833018
CHL,GC.XPN.TOTL.GD.ZS,2016,22.1268634762745
CHL,GC.XPN.TOTL.GD.ZS,2017,22.3472564737029
CHL,GC.XPN.TOTL.GD.ZS,2018,22.6179870091642
CHL,GC.XPN.TOTL.GD.ZS,2019,23.2889351962879
CHL,GC.XPN.TOTL.GD.ZS,2020,26.2198955465985
CHL,GC.XPN.TOTL.GD.ZS,2021,30.6950384290272
CHL,GC.XPN.TOTL.GD.ZS,2022,31.19361685717502
CHN,GC.XPN.TOTL.GD.ZS,1993,
CHN,GC.XPN.TOTL.GD.ZS,1994,
CHN,GC.XPN.TOTL.GD.ZS,1995,
CHN,GC.XPN.TOTL.GD.ZS,1996,
CHN,GC.XPN.TOTL.GD.ZS,1997,
CHN,GC.XPN.TOTL.GD.ZS,1998,
CHN,GC.XPN.TOTL.GD.ZS,1999,
CHN,GC.XPN.TOTL.GD.ZS,2000,
CHN,GC.XPN.TOTL.GD.ZS,2001,
CHN,GC.XPN.TOTL.GD.ZS,2002,
CHN,GC.XPN.TOTL.GD.ZS,2003,
CHN,GC.XPN.TOTL.GD.ZS,2004,
CHN,GC.XPN.TOTL.GD.ZS,2005,
CHN,GC.XPN.TOTL.GD.ZS,2006,
CHN,GC.XPN.TOTL.GD.ZS,2007,
CHN,GC.XPN.TOTL.GD.ZS,2008,
CHN,GC.XPN.TOTL.GD.ZS,2009,
CHN,GC.XPN.TOTL.GD.ZS,2010,
CHN,GC.XPN.TOTL.GD.ZS,2011,
CHN,GC.XPN.TOTL.GD.ZS,2012,
CHN,GC.XPN.TOTL.GD.ZS,2013,
CHN,GC.XPN.TOTL.GD.ZS,2014,
CHN,GC.XPN.TOTL.GD.ZS,2015,
CHN,GC.XPN.TOTL.GD.ZS,2016,
CHN,GC.XPN.TOTL.GD.ZS,2017,
CHN,GC.XPN.TOTL.GD.ZS,2018,
CHN,GC.XPN.TOTL.GD.ZS,2019,
CHN,GC.XPN.TOTL.GD.ZS,2020,
CHN,GC.XPN.TOTL.GD.ZS,2021,
CHN,GC.XPN.TOTL.GD.ZS,2022,
COL,GC.XPN.TOTL.GD.ZS,1993,26.749313858531874
COL,GC.XPN.TOTL.GD.ZS,1994,26.749313858531874
COL,GC.XPN.TOTL.GD.ZS,1995,26.749313858531874
COL,GC.XPN.TOTL.GD.ZS,1996,26.749313858531874
COL,GC.XPN.TOTL.GD.ZS,1997,26.749313858531874
COL,GC.XPN.TOTL.GD.ZS,1998,19.3166066677647
COL,GC.XPN.TOTL.GD.ZS,1999,22.1201943516985
COL,GC.XPN.TOTL.GD.ZS,2000,16.9331428734368
COL,GC.XPN.TOTL.GD.ZS,2001,19.360077270913912
COL,GC.XPN.TOTL.GD.ZS,2002,20.93371618327385
COL,GC.XPN.TOTL.GD.ZS,2003,27.622281719396
COL,GC.XPN.TOTL.GD.ZS,2004,27.275829700056416
COL,GC.XPN.TOTL.GD.ZS,2005,27.16370095625826
COL,GC.XPN.TOTL.GD.ZS,2006,27.07545156079908
COL,GC.XPN.TOTL.GD.ZS,2007,27.00599608011582
COL,GC.XPN.TOTL.GD.ZS,2008,24.5684126038182
COL,GC.XPN.TOTL.GD.ZS,2009,24.7300721329255
COL,GC.XPN.TOTL.GD.ZS,2010,25.4043842590891
COL,GC.XPN.TOTL.GD.ZS,2011,24.2247402762094
COL,GC.XPN.TOTL.GD.ZS,2012,25.0329863002189
COL,GC.XPN.TOTL.GD.ZS,2013,33.2851931387088
COL,GC.XPN.TOTL.GD.ZS,2014,30.1625917691368
COL,GC.XPN.TOTL.GD.ZS,2015,26.8156770552217
COL,GC.XPN.TOTL.GD.ZS,2016,28.6308350994839
COL,GC.XPN.TOTL.GD.ZS,2017,27.5049639074473
COL,GC.XPN.TOTL.GD.ZS,2018,29.9717907219429
COL,GC.XPN.TOTL.GD.ZS,2019,31.3047065647576
COL,GC.XPN.TOTL.GD.ZS,2020,36.5811019445281
COL,GC.XPN.TOTL.GD.ZS,2021,35.6649840662806
COL,GC.XPN.TOTL.GD.ZS,2022,32.8647577454493
CUB,GC.XPN.TOTL.GD.ZS,1993,
CUB,GC.XPN.TOTL.GD.ZS,1994,
CUB,GC.XPN.TOTL.GD.ZS,1995,
CUB,GC.XPN.TOTL.GD.ZS,1996,
CUB,GC.XPN.TOTL.GD.ZS,1997,
CUB,GC.XPN.TOTL.GD.ZS,1998,
CUB,GC.XPN.TOTL.GD.ZS,1999,
CUB,GC.XPN.TOTL.GD.ZS,2000,
CUB,GC.XPN.TOTL.GD.ZS,2001,
CUB,GC.XPN.TOTL.GD.ZS,2002,
CUB,GC.XPN.TOTL.GD.ZS,2003,
CUB,GC.XPN.TOTL.GD.ZS,2004,
CUB,GC.XPN.TOTL.GD.ZS,2005,
CUB,GC.XPN.TOTL.GD.ZS,2006,
CUB,GC.XPN.TOTL.GD.ZS,2007,
CUB,GC.XPN.TOTL.GD.ZS,2008,
CUB,GC.XPN.TOTL.GD.ZS,2009,
CUB,GC.XPN.TOTL.GD.ZS,2010,
CUB,GC.XPN.TOTL.GD.ZS,2011,
CUB,GC.XPN.TOTL.GD.ZS,2012,
CUB,GC.XPN.TOTL.GD.ZS,2013,
CUB,GC.XPN.TOTL.GD.ZS,2014,
CUB,GC.XPN.TOTL.GD.ZS,2015,
CUB,GC.XPN.TOTL.GD.ZS,2016,
CUB,GC.XPN.TOTL.GD.ZS,2017,
CUB,GC.XPN.TOTL.GD.ZS,2018,
CUB,GC.XPN.TOTL.GD.ZS,2019,
CUB,GC.XPN.TOTL.GD.ZS,2020,
CUB,GC.XPN.TOTL.GD.ZS,2021,
CUB,GC.XPN.TOTL.GD.ZS,2022,
DOM,GC.XPN.TOTL.GD.ZS,1993,8.5550980249097
DOM,GC.XPN.TOTL.GD.ZS,1994,7.97680808117991
DOM,GC.XPN.TOTL.GD.ZS,1995,7.71748148429669
DOM,GC.XPN.TOTL.GD.ZS,1996,8.08245410045666
DOM,GC.XPN.TOTL.GD.ZS,1997,10.2390893345542
DOM,GC.XPN.TOTL.GD.ZS,1998,10.1955446080139
DOM,GC.XPN.TOTL.GD.ZS,1999,10.7457455889032
DOM,GC.XPN.TOTL.GD.ZS,2000,10.9875855185638
DOM,GC.XPN.TOTL.GD.ZS,2001,12.1697108843683
DOM,GC.XPN.TOTL.GD.ZS,2002,12.4100701063605
DOM,GC.XPN.TOTL.GD.ZS,2003,10.7120925866839
DOM,GC.XPN.TOTL.GD.ZS,2004,13.3317198477445
DOM,GC.XPN.TOTL.GD.ZS,2005,13.5953672250726
DOM,GC.XPN.TOTL.GD.ZS,2006,13.7597772413137
DOM,GC.XPN.TOTL.GD.ZS,2007,13.5862337522216
DOM,GC.XPN.TOTL.GD.ZS,2008,15.3966763993594
DOM,GC.XPN.TOTL.GD.ZS,2009,15.094534455154
DOM,GC.XPN.TOTL.GD.ZS,2010,14.208767040244
DOM,GC.XPN.TOTL.GD.ZS,2011,14.0159142860036
DOM,GC.XPN.TOTL.GD.ZS,2012,15.8349209837727
DOM,GC.XPN.TOTL.GD.ZS,2013,15.4533387570096
DOM,GC.XPN.TOTL.GD.ZS,2014,15.6419047050747
DOM,GC.XPN.TOTL.GD.ZS,2015,15.2054975505956
DOM,GC.XPN.TOTL.GD.ZS,2016,16.1490037375533
DOM,GC.XPN.TOTL.GD.ZS,2017,16.0194816377183
DOM,GC.XPN.TOTL.GD.ZS,2018,15.704552140793
DOM,GC.XPN.TOTL.GD.ZS,2019,15.8640481695949
DOM,GC.XPN.TOTL.GD.ZS,2020,21.3975598243477
DOM,GC.XPN.TOTL.GD.ZS,2021,17.8061253525519
DOM,GC.XPN.TOTL.GD.ZS,2022,18.061120029309293
SLV,GC.XPN.TOTL.GD.ZS,1993,21.741570773036592
SLV,GC.XPN.TOTL.GD.ZS,1994,21.741570773036592
SLV,GC.XPN.TOTL.GD.ZS,1995,21.741570773036592
SLV,GC.XPN.TOTL.GD.ZS,1996,21.741570773036592
SLV,GC.XPN.TOTL.GD.ZS,1997,21.741570773036592
SLV,GC.XPN.TOTL.GD.ZS,1998,11.991675820809
SLV,GC.XPN.TOTL.GD.ZS,1999,14.236103818464
SLV,GC.XPN.TOTL.GD.ZS,2000,15.020032749119
SLV,GC.XPN.TOTL.GD.ZS,2001,22.9700165444693
SLV,GC.XPN.TOTL.GD.ZS,2002,20.2223745800788
SLV,GC.XPN.TOTL.GD.ZS,2003,17.3445990446826
SLV,GC.XPN.TOTL.GD.ZS,2004,19.6177566278891
SLV,GC.XPN.TOTL.GD.ZS,2005,20.4755749081508
SLV,GC.XPN.TOTL.GD.ZS,2006,22.529529890518
SLV,GC.XPN.TOTL.GD.ZS,2007,20.5422722530016
SLV,GC.XPN.TOTL.GD.ZS,2008,22.7515707273464
SLV,GC.XPN.TOTL.GD.ZS,2009,25.8533021392349
SLV,GC.XPN.TOTL.GD.ZS,2010,24.1458115603277
SLV,GC.XPN.TOTL.GD.ZS,2011,24.8898726231008
SLV,GC.XPN.TOTL.GD.ZS,2012,22.9022053992888
SLV,GC.XPN.TOTL.GD.ZS,2013,22.9958128249062
SLV,GC.XPN.TOTL.GD.ZS,2014,22.7697175169483
SLV,GC.XPN.TOTL.GD.ZS,2015,22.7632940909989
SLV,GC.XPN.TOTL.GD.ZS,2016,23.2079037686245
SLV,GC.XPN.TOTL.GD.ZS,2017,24.8439899000093
SLV,GC.XPN.TOTL.GD.ZS,2018,24.7270938497397
SLV,GC.XPN.TOTL.GD.ZS,2019,24.7593666042437
SLV,GC.XPN.TOTL.GD.ZS,2020,33.932502422776
SLV,GC.XPN.TOTL.GD.ZS,2021,29.0986050162913
SLV,GC.XPN.TOTL.GD.ZS,2022,28.97139309971626
FIN,GC.XPN.TOTL.GD.ZS,1993,41.90314235872
FIN,GC.XPN.TOTL.GD.ZS,1994,40.4307843980998
FIN,GC.XPN.TOTL.GD.ZS,1995,48.6296157241575
FIN,GC.XPN.TOTL.GD.ZS,1996,44.9046364233026
FIN,GC.XPN.TOTL.GD.ZS,1997,40.3196548954488
FIN,GC.XPN.TOTL.GD.ZS,1998,37.55001079071
FIN,GC.XPN.TOTL.GD.ZS,1999,36.4989441835545
FIN,GC.XPN.TOTL.GD.ZS,2000,33.9067149411472
FIN,GC.XPN.TOTL.GD.ZS,2001,33.2563542329286
FIN,GC.XPN.TOTL.GD.ZS,2002,34.319060382797
FIN,GC.XPN.TOTL.GD.ZS,2003,34.8957818502923
FIN,GC.XPN.TOTL.GD.ZS,2004,34.5941621839529
FIN,GC.XPN.TOTL.GD.ZS,2005,34.6845834826064
FIN,GC.XPN.TOTL.GD.ZS,2006,34.2793686414455
FIN,GC.XPN.TOTL.GD.ZS,2007,32.6403737598358
FIN,GC.XPN.TOTL.GD.ZS,2008,33.3703961084086
FIN,GC.XPN.TOTL.GD.ZS,2009,38.2234644863464
FIN,GC.XPN.TOTL.GD.ZS,2010,38.3830384335319
FIN,GC.XPN.TOTL.GD.ZS,2011,37.8832109415247
FIN,GC.XPN.TOTL.GD.ZS,2012,38.8973174092331
FIN,GC.XPN.TOTL.GD.ZS,2013,40.0898586048424
FIN,GC.XPN.TOTL.GD.ZS,2014,40.5525454694848
FIN,GC.XPN.TOTL.GD.ZS,2015,40.4243442060695
FIN,GC.XPN.TOTL.GD.ZS,2016,39.5843102639782
FIN,GC.XPN.TOTL.GD.ZS,2017,37.8973137546895
FIN,GC.XPN.TOTL.GD.ZS,2018,37.408657511715
FIN,GC.XPN.TOTL.GD.ZS,2019,37.0185693201811
FIN,GC.XPN.TOTL.GD.ZS,2020,41.2501365328225
FIN,GC.XPN.TOTL.GD.ZS,2021,39.8521113833531
FIN,GC.XPN.TOTL.GD.ZS,2022,38.98018327340786
FRA,GC.XPN.TOTL.GD.ZS,1993,43.7464405279913
FRA,GC.XPN.TOTL.GD.ZS,1994,43.902513653596
FRA,GC.XPN.TOTL.GD.ZS,1995,47.0999201328438
FRA,GC.XPN.TOTL.GD.ZS,1996,47.1372999027363
FRA,GC.XPN.TOTL.GD.ZS,1997,47.3823551935098
FRA,GC.XPN.TOTL.GD.ZS,1998,45.586529585116
FRA,GC.XPN.TOTL.GD.ZS,1999,45.3891466018177
FRA,GC.XPN.TOTL.GD.ZS,2000,44.1329000361832
FRA,GC.XPN.TOTL.GD.ZS,2001,44.374324535171
FRA,GC.XPN.TOTL.GD.ZS,2002,45.3515498205411
FRA,GC.XPN.TOTL.GD.ZS,2003,45.6356507095874
FRA,GC.XPN.TOTL.GD.ZS,2004,45.0159798687691
FRA,GC.XPN.TOTL.GD.ZS,2005,45.1413507521639
FRA,GC.XPN.TOTL.GD.ZS,2006,44.7043320594475
FRA,GC.XPN.TOTL.GD.ZS,2007,44.1951595788519
FRA,GC.XPN.TOTL.GD.ZS,2008,44.6826820184904
FRA,GC.XPN.TOTL.GD.ZS,2009,48.0210057518454
FRA,GC.XPN.TOTL.GD.ZS,2010,49.3240362674279
FRA,GC.XPN.TOTL.GD.ZS,2011,47.5857458016517
FRA,GC.XPN.TOTL.GD.ZS,2012,48.0719239335045
FRA,GC.XPN.TOTL.GD.ZS,2013,48.119369598085
FRA,GC.XPN.TOTL.GD.ZS,2014,48.2894176805372
FRA,GC.XPN.TOTL.GD.ZS,2015,47.9919779188076
FRA,GC.XPN.TOTL.GD.ZS,2016,47.8819262450825
FRA,GC.XPN.TOTL.GD.ZS,2017,47.7079907123412
FRA,GC.XPN.TOTL.GD.ZS,2018,46.7732066858883
FRA,GC.XPN.TOTL.GD.ZS,2019,46.3024611970209
FRA,GC.XPN.TOTL.GD.ZS,2020,52.032985510734
FRA,GC.XPN.TOTL.GD.ZS,2021,49.9017941756269
FRA,GC.XPN.TOTL.GD.ZS,2022,49.55634192016978
DEU,GC.XPN.TOTL.GD.ZS,1993,31.8064527183318
DEU,GC.XPN.TOTL.GD.ZS,1994,31.8936350468695
DEU,GC.XPN.TOTL.GD.ZS,1995,38.3255129023915
DEU,GC.XPN.TOTL.GD.ZS,1996,32.4507905776057
DEU,GC.XPN.TOTL.GD.ZS,1997,31.8927160084644
DEU,GC.XPN.TOTL.GD.ZS,1998,31.7022269437357
DEU,GC.XPN.TOTL.GD.ZS,1999,31.6223512731369
DEU,GC.XPN.TOTL.GD.ZS,2000,31.3132203936295
DEU,GC.XPN.TOTL.GD.ZS,2001,30.7393649829232
DEU,GC.XPN.TOTL.GD.ZS,2002,31.1779156733936
DEU,GC.XPN.TOTL.GD.ZS,2003,31.5756227476408
DEU,GC.XPN.TOTL.GD.ZS,2004,30.3906705797076
DEU,GC.XPN.TOTL.GD.ZS,2005,30.4945571185722
DEU,GC.XPN.TOTL.GD.ZS,2006,29.1920187163533
DEU,GC.XPN.TOTL.GD.ZS,2007,28.0020803744674
DEU,GC.XPN.TOTL.GD.ZS,2008,28.2725241410726
DEU,GC.XPN.TOTL.GD.ZS,2009,31.0460680451235
DEU,GC.XPN.TOTL.GD.ZS,2010,31.3667134612385
DEU,GC.XPN.TOTL.GD.ZS,2011,28.8749832934852
DEU,GC.XPN.TOTL.GD.ZS,2012,28.4938677234993
DEU,GC.XPN.TOTL.GD.ZS,2013,28.5460010315329
DEU,GC.XPN.TOTL.GD.ZS,2014,28.0521822895851
DEU,GC.XPN.TOTL.GD.ZS,2015,27.9881897309479
DEU,GC.XPN.TOTL.GD.ZS,2016,27.902920178388
DEU,GC.XPN.TOTL.GD.ZS,2017,28.0782392046915
DEU,GC.XPN.TOTL.GD.ZS,2018,27.9221203702328
DEU,GC.XPN.TOTL.GD.ZS,2019,28.3871924359248
DEU,GC.XPN.TOTL.GD.ZS,2020,32.5894233621011
DEU,GC.XPN.TOTL.GD.ZS,2021,33.465787464427
DEU,GC.XPN.TOTL.GD.ZS,2022,32.88672616752929
IND,GC.XPN.TOTL.GD.ZS,1993,15.1451081260718
IND,GC.XPN.TOTL.GD.ZS,1994,14.6032865298017
IND,GC.XPN.TOTL.GD.ZS,1995,14.2457256100819
IND,GC.XPN.TOTL.GD.ZS,1996,14.0807105426393
IND,GC.XPN.TOTL.GD.ZS,1997,14.5974822994352
